,Customer Number,Campaign Period Sales,Historical Sales Volume,Number of Prior Year Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Years of Membership,Repurchase Method_AUTO RENEW,Repurchase Method_NOTICE,Repurchase Method_PAYMENT PLAN,Last Transaction Channel_AUTO RENEW,Last Transaction Channel_BILLING,Last Transaction Channel_BRANCH (PHONE),Last Transaction Channel_BRANCH (POS),Last Transaction Channel_IT,Last Transaction Channel_MAIL,Last Transaction Channel_PHONE,Last Transaction Channel_UNKNOWN,Last Transaction Channel_WEB,Desk_Y,Executive Chair_Y,Standard Chair_Y,Monitor_Y,Printer_Y,Computer_Y,Insurance_Y,Toner_Y,Office Supplies_Y,Number of Employees_Large,Number of Employees_Medium,Number of Employees_Small,Number of Employees_UNKNOWN,LANG_English,LANG_Non-English,LANG_UNKNOWN
15128,52477181.0,0.0,1572350.0,5.0,0.0,0.0,0.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15129,52477229.0,3255.5,2262572.5,24.0,0.0,0.0,0.0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15130,52477512.0,0.0,2031525.6000000003,9.0,1.0,1.0,1.0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15131,52478391.0,0.0,124600.66666666667,4.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15132,52480160.0,1204.3333333333333,616618.6666666666,4.0,0.0,1.0,0.0,46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15133,52480201.0,0.0,2086066.6666666667,5.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15134,52481019.0,0.0,452247.49999999994,5.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15135,52481262.0,0.0,236100.0,9.0,0.0,0.0,0.0,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15136,52483390.0,4431.96,558426.96,41.0,0.0,0.0,0.0,42,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15137,52486409.0,0.0,69270.0,3.0,1.0,1.0,1.0,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15138,52486502.0,0.0,770720.0,2.0,0.0,1.0,0.0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15139,52487170.0,0.0,209940.0,1.0,0.0,0.0,0.0,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15140,52488983.0,0.0,159850.6,1.0,1.0,1.0,1.0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15141,52489141.0,3917.5,1151745.0,6.0,0.0,1.0,0.0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15142,52490619.0,1647.5,49425.0,3.0,0.0,0.0,0.0,47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15143,52490679.0,0.0,2306620.983333334,7.0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15144,52492853.0,1616.3333333333333,189111.0,21.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15145,52493446.0,0.0,513146.6666666667,5.0,0.0,0.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15146,52495017.0,0.0,127940.8,1.0,0.0,0.0,0.0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15147,52496911.0,0.0,2343700.0,6.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15148,52497151.0,0.0,409120.8333333334,1.0,0.0,1.0,0.0,14,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15149,52499386.0,0.0,381977.04999999993,3.0,0.0,0.0,0.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15150,52502296.0,0.0,2124360.0,8.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15151,52504130.0,1722.6666666666667,82688.0,4.0,0.0,0.0,0.0,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15152,52504190.0,0.0,20045.666666666664,1.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15153,52504498.0,0.0,3514321.2,8.0,0.0,0.0,0.0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15154,52504773.0,0.0,1650448.8,8.0,1.0,1.0,1.0,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15155,52504883.0,0.0,184409.1666666667,5.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15156,52505489.0,0.0,2144019.166666667,5.0,0.0,1.0,0.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15157,52505518.0,0.0,2954202.3333333335,13.0,0.0,0.0,0.0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15158,52506588.0,0.0,248672.0,3.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15159,52509858.0,0.0,962290.0,6.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15160,52512310.0,0.0,112959.0,3.0,0.0,1.0,0.0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
15161,52512488.0,0.0,3425016.0,7.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15162,52513556.0,0.0,53510.333333333336,1.0,0.0,1.0,0.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15163,52514034.0,0.0,2810746.666666667,8.0,0.0,0.0,0.0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15164,52514252.0,0.0,982770.0,2.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15165,52517065.0,0.0,125205.33333333333,1.0,0.0,0.0,0.0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15166,52519402.0,0.0,1726313.3999999997,9.0,0.0,0.0,0.0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15167,52521627.0,1717.1666666666667,626765.8333333334,5.0,0.0,0.0,0.0,52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15168,52522915.0,0.0,672527.7,3.0,0.0,0.0,0.0,29,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15169,52524152.0,0.0,175966.18,1.0,0.0,0.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15170,52524460.0,0.0,228578.8333333333,1.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15171,52525624.0,0.0,134385.0,1.0,0.0,1.0,0.0,23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15172,52525935.0,0.0,550860.0,4.0,0.0,0.0,0.0,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
15173,52526143.0,0.0,272232.0,2.0,0.0,0.0,0.0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15174,52526458.0,1418.8333333333333,244039.3333333333,9.0,0.0,0.0,0.0,43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15175,52529918.0,0.0,2693386.5,9.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15176,52530049.0,0.0,274375.92,2.0,0.0,0.0,0.0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15177,52531059.0,3559.8333333333335,234949.0,6.0,0.0,0.0,0.0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15178,52531078.0,0.0,3027493.5166666666,11.0,0.0,0.0,0.0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15179,52531318.0,0.0,398844.0,3.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15180,52531954.0,0.0,329090.6666666667,2.0,0.0,0.0,0.0,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15181,52535282.0,0.0,33716.8,1.0,0.0,1.0,0.0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15182,52538726.0,0.0,1109441.6666666665,5.0,0.0,1.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15183,52540416.0,0.0,2510392.5,9.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15184,52542046.0,0.0,409290.0,4.0,0.0,0.0,0.0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
15185,52542541.0,1503.3333333333333,28563.333333333332,21.0,1.0,1.0,1.0,49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15186,52542975.0,0.0,2513636.0,6.0,0.0,0.0,0.0,32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15187,52545169.0,0.0,47826.66666666667,1.0,0.0,0.0,0.0,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15188,52546660.0,0.0,1510901.3333333333,11.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15189,52548576.0,0.0,235162.66666666666,8.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15190,52551528.0,1906.6666666666667,381333.3333333334,5.0,0.0,0.0,0.0,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15191,52554985.0,1676.0,489392.0,26.0,0.0,0.0,0.0,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15192,52555691.0,0.0,71360.0,4.0,0.0,0.0,0.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15193,52555821.0,0.0,582175.0,6.0,1.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15194,52562293.0,0.0,3124773.3333333335,10.0,0.0,0.0,0.0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
15195,52563253.0,0.0,2856332.5000000005,7.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15196,52563504.0,0.0,1133418.0,6.0,0.0,0.0,0.0,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15197,52564055.0,0.0,125760.0,1.0,1.0,1.0,1.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15198,52564543.0,0.0,2553222.0,9.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15199,52565796.0,2598.5,1520122.5,5.0,0.0,0.0,0.0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15200,52569086.0,0.0,698373.0,6.0,0.0,0.0,0.0,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15201,52569869.0,0.0,256095.23333333334,1.0,0.0,0.0,0.0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15202,52569972.0,2763.6666666666665,370331.3333333333,34.0,0.0,0.0,0.0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15203,52576620.0,0.0,1173532.5,3.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15204,52577596.0,0.0,230280.0,6.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15205,52579809.0,2667.6666666666665,1747321.6666666665,5.0,1.0,1.0,1.0,27,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15206,52583203.0,0.0,920004.3999999999,4.0,0.0,0.0,0.0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15207,52583408.0,0.0,1498550.0,10.0,0.0,0.0,0.0,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15208,52584483.0,0.0,1624907.0,6.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15209,52585946.0,0.0,171656.0,2.0,0.0,1.0,0.0,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15210,52586188.0,0.0,216274.00000000003,1.0,0.0,1.0,0.0,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15211,52587533.0,2753.8333333333335,892242.0,15.0,0.0,0.0,0.0,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15212,52588028.0,0.0,63960.0,3.0,0.0,0.0,0.0,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15213,52590006.0,2070.3333333333335,1434741.0,7.0,0.0,0.0,0.0,42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15214,52591025.0,3168.6666666666665,2351150.6666666665,7.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15215,52594443.0,0.0,2833576.1999999997,6.0,0.0,1.0,0.0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15216,52594580.0,5152.55,3874717.6,8.0,0.0,1.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
15217,52595706.0,1210.6666666666667,65376.00000000001,2.0,1.0,1.0,1.0,50,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15218,52596797.0,1244.1666666666667,169206.6666666667,9.0,0.0,0.0,0.0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15219,52596909.0,0.0,1506640.0,5.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15220,52597287.0,759.6166666666667,189144.55,3.0,0.0,0.0,0.0,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15221,52597505.0,0.0,1171481.6666666665,5.0,0.0,0.0,0.0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15222,52597696.0,1658.3333333333333,1167466.6666666665,8.0,0.0,0.0,0.0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
15223,52599083.0,1691.0,735585.0,5.0,0.0,0.0,0.0,43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15224,52601943.0,0.0,1573447.2000000002,3.0,0.0,0.0,0.0,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15225,52602109.0,0.0,579874.1666666667,5.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15226,52603203.0,0.0,166782.0,7.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15227,52604236.0,0.0,174384.0,1.0,0.0,0.0,0.0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15228,52607733.0,0.0,653945.5,2.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15229,52609711.0,0.0,57182.66666666667,1.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15230,52611512.0,0.0,1202656.0,6.0,0.0,0.0,0.0,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15231,52612673.0,0.0,263466.6666666666,1.0,1.0,1.0,1.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15232,52613571.0,0.0,1347628.5333333332,4.0,0.0,0.0,0.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15233,52616992.0,0.0,1102248.0,8.0,0.0,0.0,0.0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15234,52618844.0,0.0,357781.3333333334,1.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15235,52619474.0,0.0,114572.68333333333,1.0,0.0,0.0,0.0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15236,52620307.0,4957.333333333333,347013.3333333333,2.0,1.0,1.0,1.0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
15237,52622569.0,3582.366666666667,2364362.0000000005,5.0,0.0,0.0,0.0,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15238,52624334.0,0.0,1278304.0,4.0,0.0,0.0,0.0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15239,52627206.0,0.0,137812.5,1.0,0.0,1.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15240,52632078.0,0.0,64810.666666666664,2.0,0.0,0.0,0.0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15241,52635841.0,0.0,99082.66666666666,1.0,0.0,1.0,0.0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15242,52636229.0,0.0,780340.0,6.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15243,52637690.0,0.0,1898666.2500000002,9.0,0.0,0.0,0.0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15244,52640082.0,0.0,187652.0,4.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15245,52643014.0,0.0,70654.83333333334,1.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15246,52644520.0,2599.0,4116816.0,11.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15247,52645714.0,0.0,587664.0,7.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15248,52646520.0,0.0,1041444.0,6.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15249,52646571.0,3620.3333333333335,1259876.0,25.0,0.0,0.0,0.0,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15250,52647355.0,3470.1666666666665,756496.3333333333,22.0,0.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15251,52648232.0,0.0,3385866.0,9.0,0.0,1.0,0.0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15252,52648327.0,2270.6,908240.0,5.0,0.0,0.0,0.0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
15253,52651329.0,3034.3333333333335,279158.6666666667,12.0,0.0,0.0,0.0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
15254,52653030.0,3614.1666666666665,2692554.1666666665,32.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15255,52655803.0,4389.833333333333,3007035.833333333,5.0,1.0,1.0,1.0,27,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
15256,52657045.0,0.0,1301954.5,11.0,0.0,0.0,0.0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15257,52657290.0,1415.8333333333333,588986.6666666666,12.0,0.0,0.0,0.0,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15258,52657847.0,0.0,189736.0,1.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15259,52659231.0,0.0,56653.33333333333,1.0,0.0,0.0,0.0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15260,52659716.0,1018.2666666666667,458220.0,3.0,0.0,1.0,0.0,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15261,52659770.0,0.0,474443.6666666667,2.0,0.0,0.0,0.0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15262,52662441.0,0.0,1730930.7166666668,7.0,0.0,0.0,0.0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15263,52664852.0,3820.5,473742.0,31.0,0.0,0.0,0.0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15264,52666256.0,0.0,2678060.0000000005,7.0,0.0,0.0,0.0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
15265,52667740.0,0.0,733164.25,5.0,0.0,0.0,0.0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15266,52669487.0,0.0,1825657.0,6.0,0.0,0.0,0.0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15267,52675786.0,0.0,66335.1,1.0,0.0,0.0,0.0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15268,52676400.0,0.0,1736207.3333333333,4.0,0.0,0.0,0.0,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15269,52678419.0,1493.3333333333333,591360.0,4.0,0.0,0.0,0.0,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
15270,52679832.0,2592.0,2529792.0,8.0,0.0,1.0,0.0,27,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1
